MachineID,ReadingTime,Temperature,Pressure,Flow,Vibration
M103,2026-08-14 19:00:00,78.43,32.44,43.06,1.41
M103,2026-08-14 20:00:00,84.03,24.8,44.4,1.62
M103,2026-08-14 21:00:00,110.52,9.49,23.11,3.09
M103,2026-08-14 22:00:00,72.25,14.36,58.31,3.4
M103,2026-08-14 23:00:00,72.53,12.53,36.81,3.0
M104,2026-08-01 00:00:00,80.09,7.49,71.25,3.67
M104,2026-08-01 01:00:00,56.83,21.02,63.73,3.51
M104,2026-08-01 02:00:00,73.11,19.27,48.21,3.82
M104,2026-08-01 03:00:00,66.09,12.74,74.49,3.23
M104,2026-08-01 04:00:00,86.7,55.83,36.14,2.24
M104,2026-08-01 05:00:00,74.14,33.19,67.3,5.02
M104,2026-08-01 06:00:00,75.74,25.86,32.19,1.19
M104,2026-08-01 07:00:00,75.72,6.15,56.58,1.69
M104,2026-08-01 08:00:00,70.82,23.21,51.7,3.16
M104,2026-08-01 09:00:00,89.07,38.83,32.68,4.49
M104,2026-08-01 10:00:00,88.34,18.51,45.82,3.16
M104,2026-08-01 11:00:00,71.49,13.45,68.75,3.55
M104,2026-08-01 12:00:00,72.12,8.89,31.35,3.07
M104,2026-08-01 13:00:00,82.39,9.68,61.23,3.36
M104,2026-08-01 14:00:00,77.0,32.31,60.18,2.08
M104,2026-08-01 15:00:00,68.41,17.25,51.41,4.29
M104,2026-08-01 16:00:00,76.46,40.44,32.28,2.77
M104,2026-08-01 17:00:00,73.86,10.19,65.87,0.98
M104,2026-08-01 18:00:00,72.48,33.78,39.38,4.06
M104,2026-08-01 19:00:00,91.38,20.96,66.04,5.14
M104,2026-08-01 20:00:00,78.81,19.42,61.24,4.15
M104,2026-08-01 21:00:00,75.73,14.19,75.91,2.98
M104,2026-08-01 22:00:00,,23.15,77.89,2.52
M104,2026-08-01 23:00:00,70.04,30.25,24.65,3.29
M104,2026-08-02 00:00:00,86.84,0.0,52.24,4.17
M104,2026-08-02 01:00:00,75.82,8.87,40.27,2.53
M104,2026-08-02 02:00:00,76.48,16.68,35.76,3.57
M104,2026-08-02 03:00:00,87.05,23.93,69.19,4.46
M104,2026-08-02 04:00:00,71.89,23.3,37.35,2.01
M104,2026-08-02 05:00:00,78.49,7.37,53.72,1.96
M104,2026-08-02 06:00:00,77.2,1.15,57.13,2.89
M104,2026-08-02 07:00:00,72.57,33.52,39.21,3.29
M104,2026-08-02 08:00:00,74.61,26.09,63.77,3.87
M104,2026-08-02 09:00:00,72.73,34.51,28.51,2.61
M104,2026-08-02 10:00:00,75.11,32.56,23.94,3.91
M104,2026-08-02 11:00:00,75.62,14.8,64.76,2.56
M104,2026-08-02 12:00:00,92.0,17.88,47.7,4.43
M104,2026-08-02 13:00:00,77.23,,9.84,2.85
M104,2026-08-02 14:00:00,78.78,32.98,58.85,3.74
M104,2026-08-02 15:00:00,83.43,25.7,6.42,4.35
M104,2026-08-02 16:00:00,70.14,23.76,48.26,3.24
M104,2026-08-02 17:00:00,68.26,0.0,26.96,3.86
M104,2026-08-02 18:00:00,65.87,9.44,52.52,2.38
M104,2026-08-02 19:00:00,72.2,20.98,50.09,2.36
M104,2026-08-02 20:00:00,76.99,24.79,22.08,3.37
M104,2026-08-02 21:00:00,70.98,21.49,58.02,3.06
M104,2026-08-02 22:00:00,82.39,29.49,61.34,3.52
M104,2026-08-02 23:00:00,83.71,24.62,14.99,2.57
M104,2026-08-03 00:00:00,74.52,18.95,51.44,2.55
M104,2026-08-03 01:00:00,90.06,18.77,44.86,2.66
M104,2026-08-03 02:00:00,68.98,18.48,45.5,3.13
M104,2026-08-03 03:00:00,87.59,18.48,43.45,3.85
M104,2026-08-03 04:00:00,74.8,26.47,21.98,2.18
M104,2026-08-03 05:00:00,76.85,17.22,30.44,3.3
M104,2026-08-03 06:00:00,77.46,11.48,35.66,3.37
M104,2026-08-03 07:00:00,68.85,12.75,54.61,3.18
M104,2026-08-03 08:00:00,72.66,9.16,26.76,3.09
M104,2026-08-03 09:00:00,90.18,26.79,21.01,3.77
M104,2026-08-03 10:00:00,70.69,19.94,34.4,4.82
M104,2026-08-03 11:00:00,68.06,23.76,32.66,3.79
M104,2026-08-03 12:00:00,78.05,35.05,57.93,2.65
M104,2026-08-03 13:00:00,96.41,26.67,35.09,3.36
M104,2026-08-03 14:00:00,80.42,27.11,53.93,3.97
M104,2026-08-03 15:00:00,82.08,9.83,82.94,4.78
M104,2026-08-03 16:00:00,81.61,20.46,46.01,2.94
M104,2026-08-03 17:00:00,74.64,0.0,72.54,4.14
M104,2026-08-03 18:00:00,64.26,30.68,44.86,3.04
M104,2026-08-03 19:00:00,79.45,0.0,44.8,3.26
M104,2026-08-03 20:00:00,76.56,3.59,53.04,4.05
M104,2026-08-03 21:00:00,78.85,17.25,93.4,2.46
M104,2026-08-03 22:00:00,81.41,22.92,81.22,3.51
M104,2026-08-03 23:00:00,80.21,26.07,25.95,2.5
M104,2026-08-04 00:00:00,74.07,31.49,49.2,3.03
M104,2026-08-04 01:00:00,85.61,0.0,21.68,1.2
M104,2026-08-04 02:00:00,84.46,18.84,62.39,3.11
M104,2026-08-04 03:00:00,83.16,18.48,52.38,3.41
M104,2026-08-04 04:00:00,78.36,40.22,15.76,3.15
M104,2026-08-04 05:00:00,77.39,20.58,37.84,2.77
M104,2026-08-04 06:00:00,86.71,19.15,88.88,3.62
M104,2026-08-04 07:00:00,73.97,26.63,46.96,4.27
M104,2026-08-04 08:00:00,67.83,0.0,51.5,3.87
M104,2026-08-04 09:00:00,78.0,28.07,54.46,2.02
M104,2026-08-04 10:00:00,77.97,35.8,48.09,2.15
M104,2026-08-04 11:00:00,73.66,26.68,77.32,1.63
M104,2026-08-04 12:00:00,78.53,8.81,54.14,3.67
M104,2026-08-04 13:00:00,74.37,27.58,65.52,3.07
M104,2026-08-04 14:00:00,66.64,37.11,59.92,3.65
M104,2026-08-04 15:00:00,71.16,31.83,81.76,3.1
M104,2026-08-04 16:00:00,76.66,7.22,32.05,2.34
M104,2026-08-04 17:00:00,76.92,15.91,51.71,2.49
M104,2026-08-04 18:00:00,74.83,8.56,48.38,1.89
M104,2026-08-04 19:00:00,77.06,16.66,48.26,1.88
M104,2026-08-04 20:00:00,80.58,16.42,48.91,1.7
M104,2026-08-04 21:00:00,67.3,15.32,69.76,3.62
M104,2026-08-04 22:00:00,76.91,8.91,25.09,7.14
M104,2026-08-04 23:00:00,80.9,22.51,75.77,2.65
M104,2026-08-05 00:00:00,77.26,0.0,48.8,4.38
M104,2026-08-05 01:00:00,68.71,30.11,70.94,2.65
M104,2026-08-05 02:00:00,79.27,38.96,49.15,3.83
M104,2026-08-05 03:00:00,63.58,27.17,54.31,2.14
M104,2026-08-05 04:00:00,69.25,27.25,39.55,4.09
M104,2026-08-05 05:00:00,78.18,20.68,41.93,3.43
M104,2026-08-05 06:00:00,81.62,26.41,37.39,4.19
M104,2026-08-05 07:00:00,80.6,24.62,46.65,3.6
M104,2026-08-05 08:00:00,63.18,22.9,74.52,3.38
M104,2026-08-05 09:00:00,76.58,12.85,53.87,3.04
M104,2026-08-05 10:00:00,85.17,9.64,36.86,2.72
M104,2026-08-05 11:00:00,88.84,17.72,35.13,1.53
M104,2026-08-05 12:00:00,69.62,26.33,54.43,2.68
M104,2026-08-05 13:00:00,71.83,42.32,93.53,4.12
M104,2026-08-05 14:00:00,86.91,41.26,84.86,2.96
M104,2026-08-05 15:00:00,69.85,42.0,27.64,2.38
M104,2026-08-05 16:00:00,68.96,18.42,9.28,2.05
M104,2026-08-05 17:00:00,71.64,5.65,64.12,3.21
M104,2026-08-05 18:00:00,80.04,25.61,41.28,3.99
M104,2026-08-05 19:00:00,79.17,16.18,14.69,3.62
M104,2026-08-05 20:00:00,67.17,24.56,46.42,2.11
M104,2026-08-05 21:00:00,77.81,22.3,48.51,3.32
M104,2026-08-05 22:00:00,71.43,27.1,32.62,2.34
M104,2026-08-05 23:00:00,80.72,31.24,55.91,3.03
M104,2026-08-06 00:00:00,62.42,37.78,9.81,3.67
M104,2026-08-06 01:00:00,90.77,21.79,50.24,3.5
M104,2026-08-06 02:00:00,77.39,48.21,29.82,2.43
M104,2026-08-06 03:00:00,73.71,40.89,34.62,3.54
M104,2026-08-06 04:00:00,83.5,29.35,63.33,4.33
M104,2026-08-06 05:00:00,78.16,14.52,47.65,2.93
M104,2026-08-06 06:00:00,93.65,13.61,53.7,2.0
M104,2026-08-06 07:00:00,76.93,16.55,57.16,3.76
M104,2026-08-06 08:00:00,85.92,36.05,43.81,2.44
M104,2026-08-06 09:00:00,70.21,23.63,47.84,3.41
M104,2026-08-06 10:00:00,72.25,37.25,18.49,2.73
M104,2026-08-06 11:00:00,68.46,17.49,67.44,2.97
M104,2026-08-06 12:00:00,76.71,27.97,38.96,3.51
M104,2026-08-06 13:00:00,77.76,6.43,36.64,3.48
M104,2026-08-06 14:00:00,,35.38,82.72,3.59
M104,2026-08-06 15:00:00,73.11,19.23,42.95,2.87
M104,2026-08-06 16:00:00,78.68,25.15,23.87,4.07
M104,2026-08-06 17:00:00,63.14,17.33,65.69,3.69
M104,2026-08-06 18:00:00,73.5,43.63,37.08,1.6
M104,2026-08-06 19:00:00,79.17,0.0,30.03,3.7
M104,2026-08-06 20:00:00,72.77,26.97,24.15,3.89
M104,2026-08-06 21:00:00,64.16,35.82,36.44,4.42
M104,2026-08-06 22:00:00,70.12,43.1,27.76,1.76
M104,2026-08-06 23:00:00,76.3,34.81,59.23,4.13
M104,2026-08-07 00:00:00,81.67,10.16,58.8,3.27
M104,2026-08-07 01:00:00,71.03,22.15,43.99,4.33
M104,2026-08-07 02:00:00,72.4,13.26,32.42,4.72
M104,2026-08-07 03:00:00,71.5,35.56,26.44,3.61
M104,2026-08-07 04:00:00,77.84,34.8,64.59,3.27
M104,2026-08-07 05:00:00,72.24,39.5,33.53,1.39
M104,2026-08-07 06:00:00,62.99,0.62,55.72,4.97
M104,2026-08-07 07:00:00,61.72,10.61,46.6,4.44
M104,2026-08-07 08:00:00,70.48,27.09,40.5,5.29
M104,2026-08-07 09:00:00,77.01,24.27,46.52,2.87
M104,2026-08-07 10:00:00,82.65,6.09,8.96,3.08
M104,2026-08-07 11:00:00,81.71,13.03,48.36,2.22
M104,2026-08-07 12:00:00,83.44,27.82,45.36,3.33
M104,2026-08-07 13:00:00,66.24,3.81,42.8,3.61
M104,2026-08-07 14:00:00,79.95,15.64,58.42,4.34
M104,2026-08-07 15:00:00,75.38,23.72,41.26,3.1
M104,2026-08-07 16:00:00,77.19,40.44,61.47,3.86
M104,2026-08-07 17:00:00,72.82,9.22,52.01,4.19
M104,2026-08-07 18:00:00,88.06,0.0,89.03,3.53
M104,2026-08-07 19:00:00,82.36,0.0,40.74,3.86
M104,2026-08-07 20:00:00,67.78,0.0,51.04,3.16
M104,2026-08-07 21:00:00,86.09,18.08,43.44,3.76
M104,2026-08-07 22:00:00,83.23,11.5,62.0,2.78
M104,2026-08-07 23:00:00,76.12,28.05,60.21,3.45
M104,2026-08-08 00:00:00,68.44,0.0,41.62,3.98
M104,2026-08-08 01:00:00,79.15,22.9,44.87,3.45
M104,2026-08-08 02:00:00,69.04,29.36,60.23,2.92
M104,2026-08-08 03:00:00,79.06,0.0,48.24,3.09
M104,2026-08-08 04:00:00,84.81,17.62,60.64,2.89
M104,2026-08-08 05:00:00,60.0,17.29,48.54,3.32
M104,2026-08-08 06:00:00,77.16,13.92,39.17,2.3
M104,2026-08-08 07:00:00,62.02,18.72,31.59,4.06
M104,2026-08-08 08:00:00,60.73,,83.19,3.05
M104,2026-08-08 09:00:00,75.98,25.12,54.08,2.87
M104,2026-08-08 10:00:00,68.94,27.83,10.65,3.87
M104,2026-08-08 11:00:00,73.26,20.04,35.54,4.34
M104,2026-08-08 12:00:00,77.74,16.14,38.7,3.08
M104,2026-08-08 13:00:00,92.78,4.19,64.49,3.65
M104,2026-08-08 14:00:00,86.78,27.55,45.06,4.02
M104,2026-08-08 15:00:00,77.61,29.06,70.71,3.27
M104,2026-08-08 16:00:00,73.03,12.27,53.11,2.5
M104,2026-08-08 17:00:00,73.55,8.39,54.15,2.6
M104,2026-08-08 18:00:00,66.99,6.67,34.72,2.82
M104,2026-08-08 19:00:00,77.76,18.06,51.67,3.56
M104,2026-08-08 20:00:00,81.18,0.0,24.71,3.64
M104,2026-08-08 21:00:00,77.48,31.72,17.21,2.82
M104,2026-08-08 22:00:00,73.93,22.0,45.65,3.58
M104,2026-08-08 23:00:00,75.2,36.47,75.44,2.31
M104,2026-08-09 00:00:00,76.32,29.58,55.54,2.87
M104,2026-08-09 01:00:00,77.78,1.0,44.66,2.03
M104,2026-08-09 02:00:00,79.56,6.61,47.93,3.46
M104,2026-08-09 03:00:00,76.53,12.42,41.21,4.14
M104,2026-08-09 04:00:00,73.03,20.26,34.98,4.02
M104,2026-08-09 05:00:00,76.54,10.83,45.13,3.01
M104,2026-08-09 06:00:00,85.75,19.46,20.11,3.6
M104,2026-08-09 07:00:00,88.5,34.36,25.15,2.99
M104,2026-08-09 08:00:00,75.79,19.78,51.86,2.92
M104,2026-08-09 09:00:00,69.59,31.42,24.78,2.56
M104,2026-08-09 10:00:00,68.09,27.35,46.92,3.91
M104,2026-08-09 11:00:00,70.5,4.96,37.01,3.05
M104,2026-08-09 12:00:00,77.46,0.0,53.62,2.48
M104,2026-08-09 13:00:00,71.47,34.08,5.7,3.46
M104,2026-08-09 14:00:00,78.23,10.17,36.95,4.18
M104,2026-08-09 15:00:00,89.74,32.78,78.95,2.65
M104,2026-08-09 16:00:00,64.94,19.37,59.49,1.72
M104,2026-08-09 17:00:00,69.51,10.22,51.42,3.38
M104,2026-08-09 18:00:00,70.57,22.16,24.39,2.86
M104,2026-08-09 19:00:00,67.15,18.2,30.59,3.75
M104,2026-08-09 20:00:00,75.82,17.28,76.83,3.51
M104,2026-08-09 21:00:00,73.42,13.0,23.74,3.15
M104,2026-08-09 22:00:00,78.15,0.0,20.45,2.79
M104,2026-08-09 23:00:00,68.31,20.52,48.28,3.1
M104,2026-08-10 00:00:00,79.85,12.98,44.17,2.4
M104,2026-08-10 01:00:00,77.99,20.91,23.43,3.08
M104,2026-08-10 02:00:00,75.74,23.37,50.73,2.62
M104,2026-08-10 03:00:00,81.35,26.28,31.96,2.29
M104,2026-08-10 04:00:00,71.46,2.34,48.74,4.15
M104,2026-08-10 05:00:00,85.95,6.93,59.16,3.27
M104,2026-08-10 06:00:00,59.23,16.01,37.01,4.17
M104,2026-08-10 07:00:00,69.9,26.76,43.07,2.04
M104,2026-08-10 08:00:00,72.13,38.38,41.88,3.92
M104,2026-08-10 09:00:00,81.96,14.62,21.9,2.28
M104,2026-08-10 10:00:00,86.16,21.82,13.79,3.87
M104,2026-08-10 11:00:00,63.49,10.09,46.46,5.22
M104,2026-08-10 12:00:00,81.71,14.21,45.51,3.94
M104,2026-08-10 13:00:00,85.95,17.03,41.06,2.54
M104,2026-08-10 14:00:00,80.66,32.31,10.1,2.88
M104,2026-08-10 15:00:00,67.51,21.81,22.72,2.14
M104,2026-08-10 16:00:00,83.86,18.01,43.92,3.55
M104,2026-08-10 17:00:00,82.8,14.98,37.87,2.89
M104,2026-08-10 18:00:00,83.57,19.18,39.76,3.51
M104,2026-08-10 19:00:00,88.82,20.89,40.15,4.75
M104,2026-08-10 20:00:00,85.31,34.22,35.99,2.72
M104,2026-08-10 21:00:00,63.16,31.58,46.39,1.76
M104,2026-08-10 22:00:00,84.41,15.95,41.15,1.99
M104,2026-08-10 23:00:00,79.45,26.02,44.14,2.87
M104,2026-08-11 00:00:00,94.39,5.56,32.01,3.77
M104,2026-08-11 01:00:00,68.9,6.94,65.37,3.68
M104,2026-08-11 02:00:00,79.39,22.18,32.54,3.0
M104,2026-08-11 03:00:00,75.45,30.15,52.67,2.46
M104,2026-08-11 04:00:00,81.53,0.0,39.23,2.29
M104,2026-08-11 05:00:00,70.0,43.12,18.53,2.54
M104,2026-08-11 06:00:00,79.57,14.36,47.8,4.34
M104,2026-08-11 07:00:00,80.58,14.38,42.59,3.62
M104,2026-08-11 08:00:00,80.44,20.25,51.49,3.49
M104,2026-08-11 09:00:00,75.35,12.74,58.37,3.43
M104,2026-08-11 10:00:00,61.43,10.09,36.35,3.04
M104,2026-08-11 11:00:00,84.43,58.43,0.74,3.44
M104,2026-08-11 12:00:00,76.49,17.83,54.77,3.32
M104,2026-08-11 13:00:00,73.47,20.35,55.02,3.57
M104,2026-08-11 14:00:00,77.32,13.0,95.74,3.49
M104,2026-08-11 15:00:00,81.34,13.91,48.41,3.35
M104,2026-08-11 16:00:00,62.62,11.4,31.77,2.72
M104,2026-08-11 17:00:00,68.51,20.53,70.15,3.3
M104,2026-08-11 18:00:00,67.73,7.63,38.21,2.07
M104,2026-08-11 19:00:00,78.13,36.24,34.63,3.26
M104,2026-08-11 20:00:00,73.0,12.44,48.41,2.67
M104,2026-08-11 21:00:00,70.34,0.57,46.16,4.05
M104,2026-08-11 22:00:00,80.95,37.9,32.86,3.88
M104,2026-08-11 23:00:00,68.28,28.51,74.6,3.6
M104,2026-08-12 00:00:00,87.63,12.82,42.58,2.47
M104,2026-08-12 01:00:00,76.24,23.24,45.47,2.82
M104,2026-08-12 02:00:00,72.56,24.14,42.13,2.28
M104,2026-08-12 03:00:00,62.72,12.85,20.12,2.53
M104,2026-08-12 04:00:00,73.04,18.25,33.01,4.95
M104,2026-08-12 05:00:00,67.17,34.51,42.07,2.67
M104,2026-08-12 06:00:00,80.11,14.57,30.47,8.81
M104,2026-08-12 07:00:00,60.64,17.06,48.42,4.33
M104,2026-08-12 08:00:00,73.21,51.93,58.66,1.31
M104,2026-08-12 09:00:00,123.34,22.84,24.41,3.64
M104,2026-08-12 10:00:00,72.82,5.65,27.64,3.88
M104,2026-08-12 11:00:00,61.84,32.54,64.34,2.93
M104,2026-08-12 12:00:00,66.17,26.67,36.25,1.99
M104,2026-08-12 13:00:00,89.36,9.39,18.5,3.43
M104,2026-08-12 14:00:00,75.53,37.83,38.15,2.9
M104,2026-08-12 15:00:00,78.35,22.39,49.14,3.42
M104,2026-08-12 16:00:00,77.15,15.0,59.99,2.91
M104,2026-08-12 17:00:00,103.18,36.65,32.8,5.12
M104,2026-08-12 18:00:00,71.01,11.54,54.72,3.55
M104,2026-08-12 19:00:00,76.5,29.82,49.55,4.85
M104,2026-08-12 20:00:00,75.63,9.75,35.07,3.58
M104,2026-08-12 21:00:00,79.4,22.48,29.71,4.09
M104,2026-08-12 22:00:00,89.56,,77.59,3.89
M104,2026-08-12 23:00:00,91.53,25.67,47.46,3.87
M104,2026-08-13 00:00:00,72.96,24.89,68.95,3.86
M104,2026-08-13 01:00:00,75.78,22.4,58.64,3.78
M104,2026-08-13 02:00:00,81.25,24.07,30.16,2.67
M104,2026-08-13 03:00:00,79.23,29.98,57.63,2.66
M104,2026-08-13 04:00:00,74.94,5.91,19.95,3.27
M104,2026-08-13 05:00:00,85.51,21.2,79.35,3.07
M104,2026-08-13 06:00:00,76.22,8.11,38.75,2.25
M104,2026-08-13 07:00:00,65.18,5.92,46.53,2.61
M104,2026-08-13 08:00:00,72.5,24.92,17.12,3.26
M104,2026-08-13 09:00:00,81.94,31.21,54.3,3.16
M104,2026-08-13 10:00:00,71.63,19.01,74.76,3.42
M104,2026-08-13 11:00:00,75.25,26.76,45.9,3.38
M104,2026-08-13 12:00:00,74.27,15.02,62.93,1.64
M104,2026-08-13 13:00:00,79.35,14.28,10.71,2.42
M104,2026-08-13 14:00:00,117.72,21.22,58.32,3.85
M104,2026-08-13 15:00:00,65.17,24.53,58.11,3.38
M104,2026-08-13 16:00:00,79.52,0.0,27.18,4.29
M104,2026-08-13 17:00:00,74.04,46.68,21.99,4.45
M104,2026-08-13 18:00:00,71.73,30.35,39.68,3.29
M104,2026-08-13 19:00:00,80.17,12.64,59.42,2.99
M104,2026-08-13 20:00:00,77.25,0.0,38.93,4.21
M104,2026-08-13 21:00:00,80.86,30.64,45.96,4.54
M104,2026-08-13 22:00:00,78.02,12.08,60.39,3.94
M104,2026-08-13 23:00:00,80.41,15.16,50.07,4.31
M104,2026-08-14 00:00:00,79.34,2.27,33.68,2.66
M104,2026-08-14 01:00:00,70.72,0.0,79.03,2.5
M104,2026-08-14 02:00:00,70.37,0.0,60.6,3.13
M104,2026-08-14 03:00:00,73.54,16.42,55.58,2.82
M104,2026-08-14 04:00:00,62.08,4.5,20.82,3.42
M104,2026-08-14 05:00:00,82.51,37.59,15.57,3.7
M104,2026-08-14 06:00:00,71.69,55.08,69.9,4.56
M104,2026-08-14 07:00:00,81.62,24.58,37.75,2.72
M104,2026-08-14 08:00:00,70.4,170.03,73.09,2.91
M104,2026-08-14 09:00:00,70.94,2.2,49.4,4.18
M104,2026-08-14 10:00:00,84.96,36.54,52.48,3.27
M104,2026-08-14 11:00:00,84.98,6.68,37.06,4.57
M104,2026-08-14 12:00:00,68.48,19.59,56.36,3.27
M104,2026-08-14 13:00:00,84.05,38.31,53.63,4.31
M104,2026-08-14 14:00:00,69.5,18.11,88.29,4.75
M104,2026-08-14 15:00:00,67.06,19.85,47.45,3.53
M104,2026-08-14 16:00:00,84.92,42.07,45.67,4.1
M104,2026-08-14 17:00:00,80.54,19.75,14.43,4.01
M104,2026-08-14 18:00:00,80.24,24.68,27.34,4.77
M104,2026-08-14 19:00:00,77.07,6.3,21.56,3.74
M104,2026-08-14 20:00:00,80.95,14.44,53.33,3.73
M104,2026-08-14 21:00:00,76.98,11.58,62.3,3.87
M104,2026-08-14 22:00:00,79.97,10.0,21.04,3.26
M104,2026-08-14 23:00:00,82.51,32.48,55.52,2.84
M105,2026-08-01 00:00:00,70.37,19.8,44.87,4.09
M105,2026-08-01 01:00:00,72.64,15.24,81.99,4.44
M105,2026-08-01 02:00:00,69.82,37.63,24.81,2.85
M105,2026-08-01 03:00:00,73.76,19.07,56.16,3.29
M105,2026-08-01 04:00:00,80.3,15.18,51.74,3.26
M105,2026-08-01 05:00:00,66.28,25.8,46.73,2.63
M105,2026-08-01 06:00:00,73.03,15.2,40.59,4.61
M105,2026-08-01 07:00:00,90.63,0.0,53.79,3.96
M105,2026-08-01 08:00:00,74.49,31.14,74.78,2.1
M105,2026-08-01 09:00:00,76.94,43.48,22.72,3.11
M105,2026-08-01 10:00:00,72.86,32.62,66.44,3.33
M105,2026-08-01 11:00:00,76.23,0.0,70.61,2.92
M105,2026-08-01 12:00:00,75.0,31.66,48.56,4.0
M105,2026-08-01 13:00:00,80.22,22.45,50.59,2.3
M105,2026-08-01 14:00:00,74.96,33.01,28.82,2.63
M105,2026-08-01 15:00:00,69.84,21.84,70.25,3.64
M105,2026-08-01 16:00:00,60.76,27.78,37.04,11.11
M105,2026-08-01 17:00:00,74.95,9.67,43.71,2.85
M105,2026-08-01 18:00:00,78.15,9.37,24.75,3.79
M105,2026-08-01 19:00:00,83.76,26.96,33.32,2.61
M105,2026-08-01 20:00:00,71.22,30.68,30.15,3.91
M105,2026-08-01 21:00:00,80.46,34.85,64.14,3.63
M105,2026-08-01 22:00:00,65.72,27.32,47.08,2.9
M105,2026-08-01 23:00:00,85.54,18.18,35.47,4.1
M105,2026-08-02 00:00:00,73.16,13.05,24.71,2.54
M105,2026-08-02 01:00:00,70.86,27.45,26.66,1.71
M105,2026-08-02 02:00:00,78.12,12.39,44.71,4.23
M105,2026-08-02 03:00:00,76.5,38.12,43.77,4.01
M105,2026-08-02 04:00:00,72.17,21.29,28.21,2.55
M105,2026-08-02 05:00:00,74.43,4.06,47.87,2.96
M105,2026-08-02 06:00:00,77.64,4.24,57.63,4.56
M105,2026-08-02 07:00:00,86.41,42.85,45.76,2.92
M105,2026-08-02 08:00:00,79.41,17.14,13.67,3.86
M105,2026-08-02 09:00:00,74.36,2.39,35.85,3.03
M105,2026-08-02 10:00:00,76.08,20.29,69.64,2.17
M105,2026-08-02 11:00:00,74.93,9.45,67.61,2.75
M105,2026-08-02 12:00:00,73.59,32.6,68.85,4.38
M105,2026-08-02 13:00:00,64.5,25.79,49.86,3.16
M105,2026-08-02 14:00:00,76.47,35.43,63.69,3.92
M105,2026-08-02 15:00:00,77.45,47.25,37.79,1.91
M105,2026-08-02 16:00:00,74.14,,68.46,2.79
M105,2026-08-02 17:00:00,79.44,2.27,64.47,3.25
M105,2026-08-02 18:00:00,74.04,45.58,64.26,2.37
M105,2026-08-02 19:00:00,75.23,52.84,80.62,3.94
M105,2026-08-02 20:00:00,63.07,35.99,33.57,4.26
M105,2026-08-02 21:00:00,70.94,25.87,33.47,2.91
M105,2026-08-02 22:00:00,80.36,4.17,87.7,2.38
M105,2026-08-02 23:00:00,68.42,27.5,68.25,2.94
M105,2026-08-03 00:00:00,68.5,8.93,26.46,3.45
M105,2026-08-03 01:00:00,75.51,25.11,51.57,3.86
M105,2026-08-03 02:00:00,73.13,11.14,47.81,3.16
M105,2026-08-03 03:00:00,77.77,11.46,56.56,2.26
M105,2026-08-03 04:00:00,72.92,33.55,24.64,4.04
M105,2026-08-03 05:00:00,66.14,0.98,18.11,3.29
M105,2026-08-03 06:00:00,81.11,35.51,66.83,3.89
M105,2026-08-03 07:00:00,70.18,9.91,59.18,4.34
M105,2026-08-03 08:00:00,68.78,35.53,10.43,3.51
M105,2026-08-03 09:00:00,75.27,17.55,45.56,2.52
M105,2026-08-03 10:00:00,79.12,20.73,61.84,4.47
M105,2026-08-03 11:00:00,76.89,10.18,24.52,4.56
M105,2026-08-03 12:00:00,86.99,30.65,46.08,3.85
M105,2026-08-03 13:00:00,85.13,12.58,45.54,2.32
M105,2026-08-03 14:00:00,75.1,38.53,64.41,3.31
M105,2026-08-03 15:00:00,57.15,12.13,46.84,3.03
M105,2026-08-03 16:00:00,76.23,22.91,35.39,3.19
M105,2026-08-03 17:00:00,74.95,11.56,78.23,2.82
M105,2026-08-03 18:00:00,60.22,41.4,29.77,3.92
M105,2026-08-03 19:00:00,71.23,26.83,44.13,4.0
M105,2026-08-03 20:00:00,74.5,12.14,49.63,2.89
M105,2026-08-03 21:00:00,62.5,12.78,96.64,1.74
M105,2026-08-03 22:00:00,77.69,17.09,78.06,2.31
M105,2026-08-03 23:00:00,76.71,28.23,41.77,2.59
M105,2026-08-04 00:00:00,75.84,16.29,39.38,3.94
M105,2026-08-04 01:00:00,78.82,26.62,50.95,3.97
M105,2026-08-04 02:00:00,85.13,16.56,59.75,2.16
M105,2026-08-04 03:00:00,60.23,41.92,39.0,3.4
M105,2026-08-04 04:00:00,67.42,4.74,32.17,3.71
M105,2026-08-04 05:00:00,72.38,15.97,31.6,4.13
M105,2026-08-04 06:00:00,82.08,14.19,57.31,3.0
M105,2026-08-04 07:00:00,73.64,19.4,56.58,2.49
M105,2026-08-04 08:00:00,79.52,49.97,48.3,3.23
M105,2026-08-04 09:00:00,75.41,25.74,16.01,4.56
M105,2026-08-04 10:00:00,82.87,12.27,45.57,2.75
M105,2026-08-04 11:00:00,78.09,20.74,49.12,2.38
M105,2026-08-04 12:00:00,72.63,33.75,35.39,1.09
M105,2026-08-04 13:00:00,74.95,48.94,60.28,2.73
M105,2026-08-04 14:00:00,75.65,28.16,13.39,2.52
M105,2026-08-04 15:00:00,78.79,39.13,37.09,4.45
M105,2026-08-04 16:00:00,70.72,0.0,58.39,3.63
M105,2026-08-04 17:00:00,81.15,28.37,48.45,2.99
M105,2026-08-04 18:00:00,74.46,14.48,37.79,1.75
M105,2026-08-04 19:00:00,67.5,18.04,4.66,1.59
M105,2026-08-04 20:00:00,73.66,18.46,39.36,1.3
M105,2026-08-04 21:00:00,86.87,2.77,30.27,2.19
M105,2026-08-04 22:00:00,85.09,25.06,36.48,2.77
M105,2026-08-04 23:00:00,77.26,5.04,51.85,2.76
